CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
28191,MRS.,MYA,LONG,1959-06-19,S,F,70000,2,Graduate Degree,Professional,Y
28192,MRS.,ABIGAIL,SANCHEZ,1959-09-22,M,F,70000,5,Graduate Degree,Professional,Y
28193,MRS.,TAYLOR,DAVIS,1959-04-19,S,F,70000,5,Graduate Degree,Professional,Y
28194,MRS.,LYDIA,GARCIA,1959-02-15,S,F,80000,1,Graduate Degree,Professional,N
28195,MRS.,KELLIE,MARTIN,1959-07-03,S,F,80000,3,Graduate Degree,Professional,N
28196,MR.,TIMOTHY,COX,1958-05-18,M,M,80000,1,Partial College,Skilled Manual,Y
28197,MRS.,KAYLA,RODRIGUEZ,1958-10-06,S,F,60000,1,Bachelors,Professional,Y
28198,MR.,JARED,MOYER,1958-02-10,M,M,60000,1,Bachelors,Professional,N
28199,MRS.,ALYSSA,JONES,1958-05-10,S,F,60000,1,Bachelors,Professional,N
28200,MRS.,MORGAN,HENDERSON,1958-03-10,M,F,60000,1,Bachelors,Professional,Y
28201,MR.,TYLER,MARTINEZ,1969-09-25,M,M,80000,4,Graduate Degree,Management,Y
28202,MRS.,MARIA,KING,1969-03-15,S,F,80000,4,Graduate Degree,Management,Y
28203,MR.,VICTOR,GOMEZ,1969-06-28,M,M,90000,1,Graduate Degree,Management,Y
28204,MR.,PETER,XU,1969-10-02,M,M,100000,1,Graduate Degree,Management,Y
28205,MRS.,CAROLYN,MEHTA,1968-03-03,M,F,60000,2,Bachelors,Professional,N
28206,MRS.,ANGELICA,LONG,1970-07-22,S,F,80000,4,Graduate Degree,Management,Y
28207,MR.,LARRY,MORENO,1970-05-11,M,M,80000,4,Graduate Degree,Management,Y
28208,MRS.,KAREN,SUN,1970-07-22,S,F,90000,2,Bachelors,Professional,Y
28209,MRS.,KRISTA,CARLSON,1968-11-08,M,F,60000,2,Bachelors,Professional,Y
28210,MRS.,MEGHAN,ALAN,1968-06-02,M,F,60000,2,Bachelors,Professional,Y
28211,MR.,RANDALL,SUAREZ,1968-10-24,M,M,60000,2,Bachelors,Professional,Y
28212,MRS.,MELODY,HERNANDEZ,1968-04-05,M,F,60000,2,Bachelors,Professional,Y
28213,MR.,JARED,MORGAN,1968-03-12,M,M,70000,5,Bachelors,Professional,N
28214,MRS.,HAILEY,KING,1968-03-12,M,F,70000,5,Bachelors,Professional,Y
28215,MRS.,PRISCILLA,SHEN,1967-11-11,S,F,60000,2,Bachelors,Professional,N
28216,MRS.,ADRIENNE,RAMOS,1967-01-24,M,F,70000,5,Bachelors,Professional,N
28217,MRS.,KRISTY,CARLSON,1969-10-14,S,F,110000,1,Graduate Degree,Management,Y
28218,MRS.,DENISE,ARUN,1967-07-04,M,F,70000,5,Bachelors,Professional,Y
28219,MR.,CHAD,GOEL,1967-04-19,S,M,80000,5,Graduate Degree,Management,Y
28220,MRS.,KELSEY,XU,1966-09-20,S,F,80000,5,Bachelors,Professional,N
28221,MRS.,ISABELLA,RODRIGUEZ,1957-11-13,M,F,60000,2,High School,Professional,Y
28222,MR.,EDUARDO,LEWIS,1957-01-05,S,M,60000,2,High School,Professional,N
28223,MRS.,JESSICA,DAVIS,1957-07-07,S,F,60000,2,High School,Professional,Y
28224,MR.,SPENCER,HENDERSON,1957-02-03,S,M,90000,2,Partial College,Professional,N
28225,MR.,ROBERT,ROSS,1957-09-13,M,M,90000,2,Partial College,Professional,Y
28226,MR.,SEBASTIAN,RAMIREZ,1956-05-23,M,M,80000,2,Partial High School,Skilled Manual,Y
28227,MR.,CALEB,WANG,1956-09-14,S,M,80000,2,Partial High School,Skilled Manual,N
28228,MRS.,GLORIA,REED,1956-02-07,S,F,80000,2,Partial High School,Skilled Manual,N
28229,MRS.,SAMANTHA,WILSON,1956-09-17,S,F,80000,2,Partial High School,Skilled Manual,N
28230,MRS.,STEPHANIE,MORGAN,1956-09-27,S,F,80000,2,Partial High School,Skilled Manual,Y
28231,MR.,JAMES,POWELL,1956-08-19,S,M,80000,2,Partial High School,Skilled Manual,Y
28232,MR.,GAVIN,RUSSELL,1965-02-23,S,M,90000,4,Partial College,Professional,N
28233,MR.,PATRICK,RICHARDSON,1965-02-22,S,M,100000,4,Partial College,Professional,N
28234,MR.,JACK,NELSON,1965-02-13,M,M,100000,4,Partial College,Professional,Y
28235,MR.,COLE,ROGERS,1965-02-11,S,M,120000,2,Bachelors,Management,N
28236,MRS.,ISABEL,DIAZ,1965-07-13,S,F,120000,2,Bachelors,Management,N
28237,MRS.,HAILEY,FOSTER,1965-06-12,M,F,120000,3,Bachelors,Management,Y
28238,MR.,DALTON,FLORES,1965-07-07,S,M,120000,3,Bachelors,Management,N
28239,MR.,RICHARD,RAMIREZ,1964-04-23,S,M,80000,4,Partial College,Professional,N
28240,MR.,EDUARDO,CLARK,1964-07-14,M,M,90000,0,Partial College,Professional,N
28241,MR.,CHARLES,KING,1964-06-03,M,M,100000,5,Partial College,Professional,Y
28242,MRS.,MADISON,BUTLER,1964-07-03,M,F,120000,4,Partial College,Professional,Y
28243,MR.,MARCUS,COOK,1964-10-17,S,M,130000,2,Bachelors,Management,N
28244,MRS.,SAMANTHA,DAVIS,1964-05-17,M,F,160000,1,Bachelors,Management,Y
28246,MRS.,ALEXA,GRAY,1956-10-11,S,F,80000,3,Partial College,Professional,N
28247,MR.,JONATHAN,ADAMS,1956-09-22,S,M,90000,2,Partial College,Professional,Y
28248,MR.,ERIC,SCOTT,1963-05-16,S,M,80000,4,Partial College,Professional,N
28249,MS.,JULIA,CARTER,1963-03-02,M,F,90000,0,Partial College,Professional,Y
28250,MR.,TYRONE,DOMINGUEZ,1963-05-18,M,M,100000,0,Partial College,Professional,Y
28251,MR.,JOE,RUBIO,1963-01-18,M,M,100000,0,Partial College,Professional,Y
28252,MRS.,SYDNEY,MURPHY,1963-11-13,M,F,130000,3,Bachelors,Management,Y
28253,MR.,JEREMIAH,GREEN,1963-05-11,S,M,160000,1,Bachelors,Management,N
28254,MRS.,JACQUELINE,BROOKS,1962-08-15,S,F,80000,5,Partial College,Professional,N
28255,MR.,ROBERT,CLARK,1962-07-22,S,M,90000,5,Partial College,Professional,Y
28256,MR.,COLIN,BECK,1962-10-18,M,M,90000,5,Partial College,Professional,Y
28257,MR.,ZACHARY,MARTIN,1962-04-18,S,M,100000,1,Partial College,Professional,Y
28258,MRS.,DESTINY,BRYANT,1962-09-09,S,F,130000,1,Bachelors,Management,N
28259,MR.,SAMUEL,MITCHELL,1962-12-03,M,M,160000,1,Bachelors,Management,Y
28260,MR.,HUNTER,ROBERTS,1961-08-22,S,M,70000,5,Partial College,Professional,N
28261,MRS.,STEPHANIE,GRIFFIN,1961-07-22,M,F,80000,5,Partial College,Professional,Y
28262,MRS.,DESTINY,DIAZ,1961-07-07,M,F,80000,5,Partial College,Professional,Y
28263,MR.,JONATHAN,LEE,1961-05-07,M,M,80000,5,Partial College,Professional,Y
28264,MRS.,NICOLE,DIAZ,1961-09-27,S,F,90000,4,Partial College,Professional,N
28265,MR.,SHIRLEEN,TRAVERS,1961-08-25,S,M,90000,4,High School,Professional,Y
28266,,WYATT,FLORES,1961-03-23,S,,90000,4,High School,Professional,N
28267,MRS.,JORDAN,YOUNG,1961-03-12,M,F,110000,1,Partial College,Professional,Y
28269,MRS.,ALEXANDRA,GREEN,1961-02-23,S,F,130000,1,Bachelors,Management,N
28270,MR.,SAMUEL,LONG,1955-03-26,S,M,60000,2,High School,Professional,Y
28271,MR.,SEAN,GONZALEZ,1955-06-04,S,M,60000,2,High School,Professional,Y
28272,MR.,HUNTER,JAI,1955-10-16,M,M,70000,4,High School,Professional,Y
28273,MRS.,MADELINE,MITCHELL,1955-08-14,M,F,90000,2,High School,Professional,Y
28275,MR.,IAN,HOWARD,1954-06-17,S,M,70000,2,Partial High School,Skilled Manual,N
28276,,CHRISTY,DENG,1935-11-25,M,,40000,3,Partial College,Professional,Y
28277,MRS.,KATRINA,DENG,1935-02-02,S,F,40000,3,Partial College,Professional,Y
28278,MR.,JAIME,BECKER,1935-07-21,M,M,50000,2,Graduate Degree,Management,Y
28279,MR.,SPENCER,SIMMONS,1935-11-23,M,M,50000,2,Graduate Degree,Management,Y
28280,MR.,TRISTAN,POWELL,1935-02-22,S,M,50000,2,Graduate Degree,Management,Y
28281,MR.,JUAN,COX,1935-12-26,M,M,70000,4,Graduate Degree,Management,Y
28282,MRS.,CINDY,FOSTER,1936-07-21,S,F,50000,2,Graduate Degree,Management,Y
28283,MRS.,RACHEL,LONG,1960-01-11,S,F,80000,5,Partial College,Professional,N
28284,MRS.,BAILEY,KELLY,1960-03-05,S,F,80000,5,Partial College,Professional,Y
28285,MRS.,SAVANNAH,KING,1960-02-27,M,F,100000,3,Partial College,Professional,Y
28287,MRS.,LAUREN,BENNETT,1960-05-16,M,F,110000,3,Partial College,Professional,Y
28288,MR.,MARCO,SRINI,1960-09-01,S,M,110000,3,Partial College,Professional,Y
28289,MR.,JACK,GONZALES,1960-09-20,S,M,160000,1,Partial College,Professional,N
28290,MR.,IAN,BROOKS,1954-04-15,S,M,70000,2,Partial High School,Skilled Manual,N
28291,MR.,DAVID,MILLER,1954-04-21,S,M,70000,3,Partial High School,Skilled Manual,N
28292,MRS.,ALEXANDRA,SMITH,1954-11-07,S,F,70000,3,Partial High School,Skilled Manual,Y
28293,MRS.,SHELBY,COX,1954-02-15,S,F,60000,2,Partial High School,Skilled Manual,N
28294,MRS.,ALEXIS,JENKINS,1954-08-04,S,F,60000,2,Partial High School,Skilled Manual,Y
28295,MR.,WYATT,COLLINS,1954-02-21,M,M,60000,2,Partial High School,Skilled Manual,N
28296,MR.,THOMAS,BUTLER,1953-09-16,S,M,70000,3,Graduate Degree,Management,N
28297,MRS.,GABRIELLE,EDWARDS,1953-03-23,S,F,70000,3,Graduate Degree,Management,N
28298,MRS.,MARIA,EDWARDS,1953-08-22,M,F,70000,3,Graduate Degree,Management,Y
28299,MR.,JONATHAN,SHAN,1951-06-28,S,M,40000,3,Partial College,Professional,N
28300,MRS.,ABIGAIL,BENNETT,1949-11-23,S,F,30000,4,High School,Professional,Y
28301,MRS.,JASMINE,LONG,1949-08-27,S,F,30000,4,High School,Professional,N
28302,MRS.,CAROLINE,HUGHES,1949-02-20,M,F,30000,4,High School,Professional,Y
28303,MR.,JUSTIN,LEWIS,1964-11-27,S,M,60000,3,Bachelors,Professional,Y
28304,MRS.,COLLEEN,ZENG,1964-02-16,M,F,60000,4,Bachelors,Professional,Y
28305,MRS.,PATRICIA,LOPEZ,1964-08-07,S,F,60000,4,Bachelors,Professional,Y
28306,MRS.,ELIZABETH,POWELL,1963-06-01,M,F,60000,5,Bachelors,Professional,Y
28307,MRS.,MORGAN,GRAY,1963-02-23,M,F,60000,3,Bachelors,Professional,Y
28308,MR.,HECTOR,SERRANO,1963-10-07,S,M,60000,3,Bachelors,Professional,Y
28309,MRS.,JULIE,LAL,1967-04-07,M,F,90000,2,Bachelors,Professional,N
28310,MR.,ROSS,SANCHEZ,1967-05-24,M,M,90000,4,Bachelors,Professional,N
28311,MR.,TERRY,RAJE,1967-02-08,S,M,100000,0,Graduate Degree,Management,Y
28312,MRS.,JOY,JIMENEZ,1962-12-25,S,F,60000,1,Partial College,Skilled Manual,N
28313,MR.,BRETT,PEREZ,1962-03-15,S,M,60000,1,Bachelors,Professional,Y
28314,MR.,DWAYNE,ROMERO,1962-10-27,S,M,60000,1,Bachelors,Professional,Y
28315,MRS.,STACY,ALONSO,1962-10-05,S,F,60000,1,Bachelors,Professional,N
28316,MRS.,JAIME,MARTIN,1962-06-11,M,F,60000,1,Bachelors,Professional,N
28317,MR.,IVAN,WEBER,1961-11-02,M,M,60000,1,Partial College,Skilled Manual,N
28318,MRS.,GRACE,LEE,1961-07-09,M,F,60000,1,Bachelors,Professional,N
28319,MRS.,ASHLEE,SHE,1960-05-15,S,F,60000,1,Partial College,Skilled Manual,N
28320,MRS.,JANET,NAVARRO,1960-11-19,S,F,60000,1,Partial College,Skilled Manual,Y
28321,MR.,ARTURO,WU,1960-05-10,M,M,60000,1,Partial College,Skilled Manual,N
28322,MR.,WILLIE,CHEN,1964-01-23,S,M,70000,0,Bachelors,Professional,N
28323,MR.,NATHAN,MOORE,1963-06-02,S,M,70000,0,Bachelors,Professional,N
28324,MR.,JÉSUS,MARTIN,1962-10-05,M,M,60000,1,Partial College,Skilled Manual,Y
28325,MR.,DREW,LAL,1961-07-15,S,M,60000,1,Partial College,Skilled Manual,N
28326,MRS.,CARLA,LOPEZ,1958-11-05,S,F,90000,2,Bachelors,Professional,Y
28327,MRS.,TABITHA,SERRANO,1957-12-17,S,F,70000,1,Partial College,Skilled Manual,N
28328,MR.,KYLE,GREEN,1956-04-22,M,M,80000,2,Partial College,Skilled Manual,Y
28329,MR.,MARCUS,WASHINGTON,1953-11-06,S,M,30000,2,Partial College,Clerical,Y
28330,MR.,CHARLES,BAILEY,1976-04-02,M,M,30000,0,High School,Skilled Manual,Y
28331,MS.,COLLEEN,BECK,1976-08-05,M,F,30000,0,High School,Skilled Manual,N
28332,MR.,RYAN,WASHINGTON,1976-06-06,M,M,40000,0,High School,Skilled Manual,Y
28333,MS.,JAIME,JIMENEZ,1980-06-12,M,F,30000,0,High School,Skilled Manual,N
28334,MS.,MARCO,TANARA,1980-11-17,S,F,30000,0,High School,Skilled Manual,Y
28335,MS.,REBEKAH,SRINI,1980-09-22,M,F,30000,0,High School,Skilled Manual,N
28336,MR.,EDWARD,MARTIN,1980-03-08,M,M,40000,0,High School,Skilled Manual,Y
28337,MS.,MELISSA,BENNETT,1980-11-15,M,F,40000,0,High School,Skilled Manual,Y
28338,MRS.,KRISTI,VANCE,1937-03-05,M,F,30000,2,Partial College,Clerical,N
28339,MR.,SEAN,EDWARDS,1978-07-22,S,M,40000,0,High School,Skilled Manual,N
28340,MR.,LUCAS,BUTLER,1978-10-06,S,M,40000,0,High School,Skilled Manual,N
28341,MR.,JEREMY,WILSON,1978-09-03,S,M,40000,0,High School,Skilled Manual,Y
28342,MS.,BRIANNA,MURPHY,1978-01-15,M,F,40000,0,High School,Skilled Manual,Y
28343,MS.,SHELBY,MORGAN,1977-12-07,S,F,30000,0,Partial High School,Clerical,N
28344,MR.,ALVIN,ZHU,1977-10-23,S,M,30000,0,Partial High School,Clerical,N
28345,,DIANA,SERRANO,1977-12-24,M,,40000,0,High School,Skilled Manual,Y
28346,MR.,EDUARDO,RUSSELL,1979-06-04,S,M,30000,0,Partial High School,Clerical,N
28347,MS.,LATOYA,ANAND,1979-09-11,S,F,40000,0,High School,Skilled Manual,N
28348,MRS.,NICHOLE,JAI,1939-04-05,S,F,40000,2,Bachelors,Management,Y
28349,MRS.,KRISTI,VAZQUEZ,1939-02-21,S,F,40000,2,Bachelors,Management,N
28350,MRS.,ALISHA,HOLT,1939-03-23,S,F,60000,2,Graduate Degree,Management,N
28351,MR.,DONALD,RODRIGUEZ,1940-07-13,M,M,40000,2,Bachelors,Management,Y
28352,MRS.,MEGHAN,SANZ,1943-06-09,S,F,40000,2,Bachelors,Management,N
28353,MRS.,SUMMER,KAPOOR,1943-01-14,S,F,40000,2,Bachelors,Management,N
28354,MR.,IAN,WILSON,1965-06-22,S,M,40000,0,Bachelors,Professional,N
28355,MR.,CARLOS,JAMES,1965-09-14,S,M,40000,0,Bachelors,Professional,Y
28356,MR.,BLAKE,GONZALEZ,1965-03-01,M,M,50000,3,Bachelors,Skilled Manual,Y
28357,MRS.,DANIELLE,HOWARD,1965-02-10,S,F,50000,3,Bachelors,Skilled Manual,N
28358,MR.,AUSTIN,POWELL,1965-06-02,M,M,50000,3,Bachelors,Skilled Manual,Y
28359,MRS.,MADISON,ANDERSON,1965-07-18,M,F,50000,3,Bachelors,Skilled Manual,Y
28360,MR.,ISAIAH,ADAMS,1965-07-03,M,M,50000,4,Bachelors,Skilled Manual,Y
28361,MS.,KAYLA,WILSON,1965-09-26,M,F,60000,0,Graduate Degree,Professional,N
28362,MS.,KAYLEE,SANCHEZ,1965-05-13,S,F,60000,0,Graduate Degree,Professional,N
28363,MS.,SAVANNAH,TRAVERS,1965-02-19,S,F,60000,0,Graduate Degree,Professional,N
28364,MS.,ALISON,NARA,1968-09-02,M,F,40000,0,Graduate Degree,Clerical,Y
28365,MS.,STACEY,ZHAO,1968-11-06,M,F,40000,0,Graduate Degree,Clerical,Y
28366,MR.,DALTON,RIVERA,1967-05-14,S,M,10000,3,High School,Manual,Y
28367,MR.,JEROME,JOHNSEN,1967-03-11,S,M,20000,1,Partial College,Manual,N
28368,MR.,FERNANDO,BUTLER,1967-04-20,S,M,20000,1,Partial College,Manual,N
28369,MRS.,CAROLYN,MORENO,1967-11-09,S,F,20000,1,High School,Manual,Y
28370,MR.,EDDIE,GUTIERREZ,1967-05-10,S,M,30000,1,Bachelors,Clerical,N
28371,MRS.,MANDY,LIANG,1967-05-14,S,F,30000,1,Bachelors,Clerical,N
28372,MR.,VINCENT,HU,1967-11-14,S,M,30000,1,Bachelors,Clerical,N
28373,MR.,SHANE,LOPEZ,1966-09-25,S,M,10000,4,Partial High School,Manual,N
28374,MR.,RUBEN,VANCE,1966-02-15,M,M,10000,4,Partial High School,Manual,Y
28375,MRS.,KATHLEEN,DIAZ,1966-11-11,S,F,20000,1,High School,Manual,N
28376,MR.,EUGENE,CHEN,1967-10-08,S,M,40000,0,Bachelors,Clerical,N
28377,MR.,WALTER,ORTEGA,1967-07-04,M,M,40000,0,Bachelors,Clerical,N
28378,MRS.,SARA,SANCHEZ,1966-09-06,S,F,20000,2,High School,Manual,N
28380,MRS.,LINDSAY,GOEL,1965-02-04,S,F,10000,5,Partial High School,Manual,N
28381,MR.,CEDRIC,TANG,1965-04-24,S,M,20000,2,High School,Manual,N
28382,MR.,ROBERTO,ORTEGA,1965-10-03,M,M,20000,2,High School,Manual,Y
28383,MRS.,LACEY,ZHOU,1965-11-27,S,F,20000,2,High School,Manual,Y
28384,MRS.,TAMARA,XIE,1965-04-05,M,F,30000,1,Bachelors,Skilled Manual,Y
28385,MRS.,CASSIE,DENG,1965-03-19,M,F,30000,1,Bachelors,Skilled Manual,Y
28386,MR.,SERGIO,SUBRAM,1964-03-20,M,M,10000,5,Partial High School,Manual,Y
28387,MR.,ROBERTO,ALVAREZ,1964-03-09,M,M,10000,5,Partial High School,Manual,Y
28388,MRS.,SHEILA,ROWE,1964-10-02,S,F,10000,3,Partial High School,Manual,Y
28389,MRS.,RACHAEL,MARTINEZ,1964-12-18,S,F,20000,3,High School,Manual,N
28390,MR.,FREDERICK,SURI,1964-04-02,S,M,20000,3,High School,Manual,N
28391,MRS.,MONIQUE,JIMENEZ,1964-09-17,M,F,30000,1,Bachelors,Skilled Manual,N
28392,MR.,LUKE,GREEN,1933-06-20,M,M,30000,1,Bachelors,Skilled Manual,Y
28393,MR.,RAMON,ZHENG,1966-07-07,S,M,40000,0,Bachelors,Professional,Y
28394,MS.,ALISHA,ZHANG,1966-04-03,M,F,40000,0,Bachelors,Professional,N
28395,MR.,SHANNON,DOMINGUEZ,1966-12-28,S,M,40000,0,Bachelors,Professional,N
28396,MS.,REBEKAH,MUNOZ,1966-08-20,S,F,40000,0,Bachelors,Professional,Y
28397,MS.,CYNTHIA,RANA,1966-11-06,M,F,40000,0,Bachelors,Professional,N
28398,MR.,SHAWN,LAL,1963-02-05,S,M,30000,2,Partial College,Clerical,N
28399,MR.,DALE,DENG,1963-07-19,M,M,30000,2,Partial College,Clerical,Y
28400,MR.,CEDRIC,ANAND,1963-02-23,S,M,30000,2,Partial College,Clerical,Y
28401,MRS.,MARIA,ALEXANDER,1965-12-04,S,F,30000,2,Partial College,Clerical,Y
28402,MRS.,KRISTIN,KUMAR,1965-05-26,S,F,30000,2,Partial College,Clerical,N
28403,MRS.,JACLYN,SHARMA,1965-09-17,M,F,40000,1,Bachelors,Skilled Manual,Y
28404,MRS.,WHITNEY,RAMAN,1964-05-13,M,F,30000,2,Partial College,Clerical,Y
28405,MR.,ERICK,MALHOTRA,1964-10-04,M,M,40000,1,Bachelors,Skilled Manual,Y
28406,MR.,GERALD,SRINI,1963-03-23,M,M,30000,2,Partial College,Clerical,Y
28407,MRS.,EMMA,MILLER,1963-10-28,S,F,30000,3,Partial College,Clerical,N
28408,MS.,TASHA,LAL,1978-10-12,S,F,20000,0,High School,Manual,N
28409,MS.,BONNIE,RAI,1977-09-15,M,F,20000,0,High School,Manual,N
28410,MS.,CHERYL,GILL,1977-04-21,M,F,20000,0,High School,Manual,N
28411,MR.,JAY,RODRIGUEZ,1977-06-16,S,M,20000,0,High School,Manual,Y
28412,MR.,WALTER,VAZQUEZ,1977-08-08,S,M,20000,0,High School,Manual,N
28413,MR.,DALTON,MARTINEZ,1976-03-12,M,M,10000,0,Partial High School,Manual,Y
28414,MR.,BRADLEY,LUO,1978-06-20,S,M,30000,3,Partial College,Clerical,N
28415,MRS.,MELISSA,ROGERS,1963-12-20,M,F,40000,1,Bachelors,Skilled Manual,Y
28416,MR.,ROGER,BLACK,1963-12-20,M,M,40000,1,Bachelors,Skilled Manual,Y
28417,MRS.,ASHLEE,LAL,1962-08-18,M,F,40000,1,Bachelors,Skilled Manual,Y
28418,MRS.,KELLI,ZHU,1962-02-24,M,F,40000,1,Bachelors,Skilled Manual,Y
28419,MRS.,CHERYL,SUAREZ,1962-02-14,M,F,40000,1,Bachelors,Skilled Manual,Y
28420,MRS.,TRACY,CHAPMAN,1962-09-10,M,F,40000,1,Bachelors,Skilled Manual,Y
28421,MRS.,MONICA,GONZALEZ,1978-08-15,S,F,30000,3,Partial College,Clerical,N
28422,MRS.,JOY,MOYER,1977-07-06,S,F,30000,5,Partial College,Clerical,N
28423,MR.,VICTOR,ORTEGA,1977-11-22,S,M,30000,0,Partial College,Clerical,N
28424,,NEIL,ROMERO,1977-01-20,S,,30000,0,Partial College,Clerical,N
28425,MR.,GILBERT,NARA,1977-09-21,S,M,30000,0,Partial College,Clerical,Y
28426,MR.,MELVIN,XIE,1977-08-18,S,M,30000,0,Partial College,Clerical,N
28427,MS.,YOLANDA,DENG,1977-04-10,S,F,30000,0,Partial College,Clerical,N
28428,MS.,EBONY,ALVAREZ,1977-06-09,S,F,30000,0,Partial College,Clerical,Y
28429,MR.,DEVIN,BELL,1976-07-09,S,M,20000,0,High School,Manual,N
28430,MR.,ARMANDO,SUAREZ,1975-06-02,M,M,10000,0,Partial High School,Manual,Y
28431,MR.,TYRONE,SANZ,1975-11-23,M,M,10000,0,Partial High School,Manual,N
28432,MR.,BRUCE,CARLSON,1975-06-24,S,M,20000,0,High School,Manual,N
28433,MS.,DEBORAH,SHEN,1976-05-25,S,F,20000,0,High School,Manual,N
28434,MR.,BRIAN,LAUER,1976-02-02,S,M,30000,0,Partial College,Clerical,Y
28435,MR.,EDWIN,LIU,1976-04-11,M,M,30000,0,Partial College,Clerical,N
28436,MR.,DERRICK,CARLSON,1976-06-01,S,M,30000,0,Partial College,Clerical,N
28437,MS.,MARY,SMITH,1976-05-14,S,F,30000,0,Partial College,Clerical,Y
28438,MS.,HEIDI,SANCHEZ,1976-07-02,S,F,30000,0,Partial College,Clerical,N
28439,MS.,OLIVIA,GRAY,1975-11-12,S,F,20000,0,Partial High School,Manual,N
28440,MS.,ALLISON,RAMIREZ,1975-06-05,S,F,20000,0,Partial High School,Manual,Y
28441,MR.,PETER,NATH,1974-10-16,S,M,10000,0,Partial High School,Manual,N
28442,MR.,PHILLIP,PRASAD,1974-05-11,S,M,20000,0,Partial High School,Manual,N
28443,MR.,ALFREDO,DOMINGUEZ,1975-12-18,S,M,30000,0,Partial College,Clerical,N
28444,MR.,PEDRO,SAI,1975-11-19,S,M,30000,0,Partial College,Clerical,N
28445,MR.,SHAUN,SHE,1975-12-19,S,M,30000,0,Partial College,Clerical,N
28447,MR.,DALTON,WALKER,1973-05-06,S,M,10000,0,Partial High School,Manual,Y
28448,MS.,KATHERINE,CAMPBELL,1973-05-11,M,F,10000,0,Partial High School,Manual,Y
28449,MR.,JARRED,GILL,1970-01-10,M,M,10000,0,Graduate Degree,Manual,Y
28450,MR.,NELSON,MARTIN,1962-02-14,S,M,10000,1,Bachelors,Manual,N
28451,MRS.,NICHOLE,CHANDER,1962-08-04,M,F,20000,1,Graduate Degree,Manual,N
28452,MRS.,ALEXANDRA,YOUNG,1961-11-03,S,F,10000,1,Bachelors,Manual,N
28453,MRS.,VALERIE,LIN,1961-01-09,M,F,10000,1,Bachelors,Manual,Y
28454,MRS.,SHAWNA,SIMPSON,1961-05-09,M,F,10000,1,Bachelors,Manual,Y
28455,MR.,RAYMOND,SARA,1961-06-06,M,M,10000,1,Bachelors,Manual,N
28456,MR.,TODD,XU,1961-06-21,M,M,20000,1,Graduate Degree,Clerical,Y
28457,MR.,BRUCE,GONZALEZ,1935-10-01,S,M,10000,1,Graduate Degree,Clerical,N
28458,MRS.,CASEY,SHE,1962-06-09,S,F,30000,4,Graduate Degree,Clerical,Y
28459,MRS.,DANA,MUÑOZ,1958-05-14,M,F,20000,1,Graduate Degree,Clerical,N
28460,MR.,NATHAN,POWELL,1958-06-04,M,M,20000,1,Bachelors,Manual,Y
28461,MR.,JOE,DOMINGUEZ,1957-09-17,M,M,10000,1,Partial College,Manual,Y
28462,MRS.,KENDRA,SERRANO,1957-03-22,M,F,10000,1,Partial College,Manual,N
28463,MR.,EMMANUEL,ARUN,1957-06-13,S,M,10000,1,Partial College,Manual,Y
28464,MR.,EDDIE,HERNANDEZ,1956-05-11,M,M,10000,2,Partial College,Manual,Y
28465,MRS.,WENDY,SERRANO,1956-09-17,M,F,20000,1,Bachelors,Clerical,Y
28466,MR.,MARCO,CHANDRA,1956-09-21,S,M,20000,1,Bachelors,Clerical,Y
28467,MRS.,TASHA,TANG,1955-02-12,M,F,10000,2,Partial College,Manual,Y
28468,MRS.,MELODY,HARRISON,1955-03-01,M,F,10000,2,Partial College,Manual,Y
28469,MRS.,MORGAN,GREEN,1955-04-04,M,F,10000,2,Partial College,Manual,Y
28470,MRS.,TAMARA,TANG,1954-02-19,M,F,10000,2,Partial College,Manual,N
28471,MR.,PHILLIP,SULLIVAN,1954-08-24,S,M,10000,2,Partial College,Manual,N
28472,MRS.,KELLIE,RAMOS,1938-07-14,M,F,20000,1,Bachelors,Clerical,Y
28473,MR.,BRUCE,RODRIGUEZ,1939-10-24,S,M,20000,1,Bachelors,Clerical,N
28474,MR.,TERRENCE,NARA,1940-07-22,S,M,20000,1,Bachelors,Clerical,Y
28475,MR.,BRUCE,RAMOS,1941-06-11,S,M,10000,2,Partial College,Manual,N
28476,MR.,BRADLEY,XIE,1941-10-12,S,M,10000,2,Partial College,Manual,N
28477,MR.,KENNETH,TANG,1941-09-03,M,M,30000,1,Bachelors,Clerical,Y
28478,MRS.,RILEY,LONG,1943-10-16,S,F,10000,3,Partial College,Manual,Y
28479,MR.,MARVIN,GOMEZ,1980-06-07,S,M,10000,0,Partial College,Manual,N
28480,MR.,ARTHUR,VAZQUEZ,1980-08-28,S,M,10000,0,Partial College,Manual,Y
28481,MS.,KRISTINE,MORENO,1979-01-15,M,F,10000,0,Partial College,Manual,Y
28482,MR.,JAIME,SHE,1978-02-06,S,M,10000,0,Partial College,Manual,N
28483,MRS.,TARA,RAJE,1976-04-24,S,F,10000,1,High School,Manual,Y
28484,MR.,HAROLD,RAMAN,1979-09-13,M,M,20000,0,Bachelors,Clerical,N
28485,MS.,BIANCA,WU,1978-02-02,S,F,20000,0,Bachelors,Clerical,Y
28486,MS.,REBEKAH,CHANDRA,1978-10-08,M,F,20000,0,Bachelors,Clerical,N
